date,Visibility,DryBulbFarenheit,DryBulbCelsius,WetBulbFarenheit,DewPointFarenheit,DewPointCelsius,RelativeHumidity,WindSpeed,WindDirection,StationPressure,Altimeter,WetBulbCelsius
11/2/2011 0:00,10.0,25.0,-4.0,0.0,23.0,0.0,0.0,14.0,0.0,0.0,29.97,-4.3
11/2/2011 1:00,5.0,25.0,0.0,24.0,0.0,0.0,92.0,0.0,270.0,21.36,29.98,0.0
11/2/2011 2:00,0.0,0.0,-5.0,22.0,21.0,-6.0,0.0,17.0,260.0,21.38,0.0,0.0
11/2/2011 3:00,0.75,23.0,-5.0,22.0,21.0,-6.0,0.0,0.0,280.0,21.41,30.04,-5.4
11/2/2011 4:00,0.75,21.0,-6.0,20.0,19.0,0.0,92.0,0.0,270.0,0.0,0.0,0.0
11/2/2011 5:00,0.0,21.0,-6.0,20.0,0.0,0.0,0.0,17.0,0.0,21.47,30.12,0.0
11/2/2011 6:00,0.0,19.0,-7.0,19.0,19.0,-7.0,0.0,15.0,260.0,21.51,0.0,-7.2
11/2/2011 7:00,0.0,19.0,-7.0,19.0,0.0,-7.0,100.0,15.0,260.0,0.0,0.0,0.0
11/2/2011 8:00,2.5,21.0,0.0,20.0,19.0,-7.0,92.0,3.0,270.0,21.58,30.26,0.0
11/2/2011 9:00,10.0,25.0,0.0,22.0,18.0,0.0,0.0,5.0,0.0,0.0,0.0,-5.3
11/2/2011 10:00,0.0,0.0,-3.0,0.0,19.0,-7.0,72.0,7.0,260.0,21.62,30.31,-4.4
11/2/2011 11:00,10.0,28.0,-2.0,24.0,18.0,-8.0,66.0,5.0,270.0,21.63,30.33,0.0
11/2/2011 12:00,10.0,30.0,0.0,25.0,18.0,-8.0,0.0,0.0,0.0,21.62,30.31,0.0
11/2/2011 13:00,10.0,30.0,0.0,26.0,21.0,0.0,69.0,9.0,250.0,21.62,0.0,-3.0
11/2/2011 14:00,0.0,0.0,-1.0,26.0,21.0,-6.0,69.0,9.0,270.0,21.63,30.33,-3.0
11/2/2011 15:00,10.0,30.0,-1.0,0.0,23.0,-5.0,75.0,7.0,250.0,21.63,0.0,-2.6
11/2/2011 16:00,10.0,0.0,-3.0,0.0,0.0,0.0,0.0,9.0,250.0,0.0,0.0,-4.0
11/2/2011 17:00,10.0,27.0,0.0,25.0,21.0,-6.0,0.0,0.0,0.0,0.0,0.0,-4.0
11/2/2011 18:00,10.0,23.0,-5.0,22.0,21.0,0.0,0.0,0.0,0.0,21.68,30.4,-5.4
11/2/2011 19:00,0.0,23.0,0.0,0.0,21.0,-6.0,92.0,3.0,0.0,21.68,30.4,-5.4
11/2/2011 20:00,0.0,0.0,-5.0,22.0,0.0,-6.0,92.0,5.0,0.0,0.0,30.4,-5.4
11/2/2011 21:00,10.0,23.0,-5.0,22.0,19.0,-7.0,85.0,0.0,110.0,21.69,0.0,-5.8
11/2/2011 22:00,0.0,0.0,-6.0,20.0,19.0,-7.0,92.0,3.0,110.0,21.69,30.41,-6.5
11/2/2011 23:00,0.0,21.0,-6.0,20.0,18.0,-8.0,88.0,0.0,0.0,0.0,30.4,0.0
11/3/2011 0:00,10.0,21.0,-6.0,19.0,0.0,-9.0,81.0,6.0,0.0,0.0,30.38,0.0
11/3/2011 1:00,10.0,21.0,0.0,0.0,0.0,0.0,74.0,3.0,130.0,21.65,30.36,-7.4
11/3/2011 2:00,10.0,19.0,-7.0,17.0,14.0,-10.0,81.0,0.0,0.0,21.65,30.35,-8.1
11/3/2011 3:00,10.0,21.0,0.0,19.0,0.0,-10.0,74.0,7.0,130.0,0.0,0.0,-7.4
11/3/2011 4:00,0.0,21.0,-6.0,0.0,14.0,-10.0,74.0,8.0,0.0,21.63,0.0,-7.4
11/3/2011 5:00,10.0,23.0,-5.0,19.0,12.0,0.0,63.0,0.0,120.0,21.63,30.33,-7.0
11/3/2011 6:00,10.0,23.0,-5.0,19.0,12.0,-11.0,63.0,0.0,130.0,21.62,30.31,-7.0
11/3/2011 7:00,10.0,28.0,-2.0,0.0,14.0,-10.0,0.0,5.0,110.0,21.63,30.33,-5.0
11/3/2011 8:00,10.0,32.0,0.0,27.0,18.0,0.0,0.0,5.0,110.0,0.0,0.0,-3.0
11/3/2011 9:00,0.0,34.0,0.0,29.0,23.0,-5.0,64.0,3.0,0.0,21.59,0.0,-1.4
11/3/2011 10:00,0.0,0.0,2.0,30.0,21.0,-6.0,55.0,0.0,250.0,0.0,0.0,0.0
11/3/2011 11:00,10.0,0.0,0.0,30.0,0.0,-6.0,52.0,0.0,260.0,21.58,30.26,0.0
11/3/2011 12:00,10.0,0.0,5.0,33.0,0.0,0.0,49.0,0.0,250.0,0.0,30.23,0.6
11/3/2011 13:00,10.0,43.0,6.0,0.0,0.0,-4.0,49.0,7.0,0.0,0.0,30.2,1.6
11/3/2011 14:00,10.0,43.0,6.0,35.0,25.0,-4.0,0.0,0.0,230.0,0.0,30.19,1.6
11/3/2011 15:00,10.0,45.0,7.0,35.0,21.0,-6.0,39.0,3.0,240.0,0.0,30.18,1.4
11/3/2011 16:00,10.0,0.0,5.0,33.0,23.0,0.0,49.0,5.0,0.0,0.0,30.18,0.6
11/3/2011 17:00,10.0,39.0,4.0,30.0,18.0,-8.0,43.0,0.0,0.0,21.52,0.0,0.0
11/3/2011 18:00,10.0,0.0,0.0,0.0,10.0,-12.0,33.0,0.0,0.0,21.52,30.18,0.0
11/3/2011 19:00,10.0,41.0,0.0,28.0,0.0,-16.0,20.0,6.0,200.0,21.52,30.18,-2.3
11/3/2011 20:00,10.0,37.0,0.0,25.0,3.0,-16.0,24.0,0.0,80.0,0.0,0.0,-3.6
11/3/2011 21:00,0.0,41.0,5.0,28.0,5.0,-15.0,22.0,0.0,0.0,21.49,0.0,0.0
11/3/2011 22:00,10.0,41.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,21.49,0.0,0.0
11/3/2011 23:00,10.0,39.0,4.0,27.0,0.0,0.0,26.0,0.0,160.0,21.49,30.14,-2.5
11/4/2011 0:00,10.0,0.0,0.0,26.0,9.0,0.0,32.0,0.0,110.0,21.48,30.13,-3.1
11/4/2011 1:00,10.0,37.0,3.0,27.0,9.0,-13.0,0.0,0.0,0.0,21.47,30.12,0.0
11/4/2011 2:00,0.0,37.0,3.0,27.0,0.0,-13.0,31.0,5.0,100.0,21.45,30.09,-2.8
11/4/2011 3:00,10.0,0.0,0.0,0.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0,-2.4
11/4/2011 4:00,10.0,45.0,7.0,0.0,0.0,-12.0,0.0,15.0,120.0,0.0,30.06,0.0
11/4/2011 5:00,10.0,0.0,0.0,30.0,9.0,-13.0,25.0,6.0,0.0,21.42,30.05,0.0
11/4/2011 6:00,10.0,43.0,6.0,0.0,0.0,0.0,25.0,3.0,140.0,0.0,0.0,-1.0
11/4/2011 7:00,10.0,45.0,0.0,31.0,10.0,0.0,24.0,0.0,150.0,21.42,0.0,-0.3
11/4/2011 8:00,10.0,0.0,7.0,0.0,12.0,-11.0,26.0,9.0,0.0,21.41,30.04,0.0
11/4/2011 9:00,0.0,45.0,0.0,32.0,12.0,-11.0,26.0,17.0,160.0,0.0,0.0,0.0
11/4/2011 10:00,10.0,0.0,8.0,34.0,0.0,-9.0,0.0,15.0,150.0,0.0,30.01,0.8
11/4/2011 11:00,10.0,45.0,7.0,0.0,18.0,0.0,34.0,8.0,160.0,21.37,0.0,0.9
11/4/2011 12:00,10.0,41.0,5.0,0.0,25.0,0.0,53.0,28.0,140.0,21.36,29.97,0.0
11/4/2011 13:00,0.0,39.0,4.0,34.0,28.0,-2.0,65.0,26.0,150.0,21.33,0.0,0.0
11/4/2011 14:00,10.0,0.0,0.0,34.0,0.0,0.0,42.0,13.0,0.0,0.0,0.0,0.8
11/4/2011 15:00,10.0,0.0,7.0,34.0,19.0,-7.0,0.0,15.0,0.0,21.29,29.89,0.0
11/4/2011 16:00,0.0,43.0,6.0,33.0,19.0,-7.0,38.0,14.0,0.0,21.28,29.87,0.0
11/4/2011 17:00,0.0,43.0,6.0,34.0,21.0,-6.0,0.0,9.0,0.0,21.28,29.87,0.8
11/4/2011 18:00,0.0,43.0,6.0,34.0,0.0,-6.0,0.0,15.0,130.0,21.26,29.85,0.8
11/4/2011 19:00,10.0,45.0,0.0,0.0,19.0,0.0,35.0,20.0,140.0,21.24,0.0,1.0
11/4/2011 20:00,0.0,0.0,0.0,0.0,18.0,-8.0,37.0,6.0,180.0,21.24,29.82,0.3
11/4/2011 21:00,10.0,0.0,6.0,33.0,0.0,-7.0,38.0,11.0,0.0,21.23,29.8,0.0
11/4/2011 22:00,0.0,43.0,6.0,33.0,0.0,-7.0,38.0,0.0,150.0,21.21,0.0,0.4
11/4/2011 23:00,10.0,37.0,3.0,33.0,27.0,0.0,0.0,0.0,140.0,21.17,29.73,0.0
11/5/2011 0:00,0.0,0.0,4.0,0.0,25.0,-4.0,57.0,0.0,130.0,0.0,29.66,0.0
11/5/2011 1:00,10.0,41.0,5.0,0.0,19.0,-7.0,41.0,11.0,150.0,21.09,29.62,0.0
11/5/2011 2:00,5.0,37.0,3.0,0.0,0.0,-2.0,70.0,17.0,150.0,21.08,29.61,0.5
11/5/2011 3:00,0.75,32.0,0.0,32.0,32.0,0.0,100.0,5.0,0.0,0.0,0.0,0.0
11/5/2011 4:00,0.75,32.0,0.0,32.0,0.0,0.0,100.0,0.0,0.0,21.08,0.0,0.0
11/5/2011 5:00,0.5,32.0,0.0,32.0,32.0,0.0,100.0,0.0,0.0,21.05,29.56,0.0
11/5/2011 6:00,2.0,0.0,0.0,31.0,30.0,-1.0,0.0,7.0,0.0,21.03,29.54,-0.4
11/5/2011 7:00,10.0,32.0,0.0,30.0,27.0,-3.0,82.0,9.0,0.0,21.01,29.52,-1.1
11/5/2011 8:00,0.0,0.0,-1.0,30.0,30.0,0.0,100.0,0.0,0.0,21.02,29.53,0.0
11/5/2011 9:00,5.0,32.0,0.0,0.0,25.0,-4.0,0.0,0.0,0.0,21.02,29.53,0.0
11/5/2011 10:00,0.0,32.0,0.0,29.0,25.0,-4.0,75.0,0.0,0.0,21.04,29.55,-1.6
11/5/2011 11:00,0.0,32.0,0.0,29.0,0.0,-4.0,0.0,0.0,260.0,21.05,29.57,-1.6
11/5/2011 12:00,10.0,30.0,-1.0,0.0,0.0,0.0,0.0,8.0,280.0,0.0,0.0,-2.6
11/5/2011 13:00,1.25,30.0,-1.0,29.0,27.0,0.0,89.0,7.0,0.0,0.0,29.64,-1.8
11/5/2011 14:00,10.0,0.0,0.0,0.0,19.0,-7.0,0.0,0.0,220.0,21.13,29.67,-3.4
11/5/2011 15:00,5.0,28.0,-2.0,24.0,18.0,-8.0,0.0,0.0,0.0,0.0,0.0,-4.3
11/5/2011 16:00,10.0,0.0,-3.0,0.0,12.0,0.0,53.0,13.0,240.0,0.0,29.76,-5.7
11/5/2011 17:00,10.0,25.0,-4.0,21.0,14.0,-10.0,63.0,0.0,0.0,21.22,0.0,-6.0
11/5/2011 18:00,10.0,25.0,-4.0,22.0,18.0,0.0,0.0,5.0,280.0,21.24,0.0,0.0
11/5/2011 19:00,0.0,23.0,-5.0,22.0,19.0,-7.0,0.0,0.0,0.0,21.26,0.0,0.0
11/5/2011 20:00,7.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.86,0.0
11/5/2011 21:00,0.0,0.0,-5.0,0.0,0.0,-10.0,0.0,0.0,100.0,0.0,29.86,-6.7
11/5/2011 22:00,10.0,23.0,0.0,19.0,12.0,-11.0,63.0,0.0,0.0,21.27,29.86,0.0
11/5/2011 23:00,10.0,0.0,-5.0,19.0,12.0,-11.0,63.0,0.0,140.0,21.27,29.86,0.0
11/6/2011 0:00,0.0,23.0,0.0,0.0,10.0,-12.0,57.0,5.0,60.0,21.27,29.86,-7.4
11/6/2011 1:00,10.0,0.0,0.0,0.0,12.0,0.0,63.0,0.0,140.0,21.29,29.88,0.0
11/6/2011 2:00,0.0,23.0,-5.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,29.87,-7.0
11/6/2011 3:00,10.0,0.0,-5.0,19.0,12.0,-11.0,63.0,0.0,0.0,21.29,0.0,-7.0
11/6/2011 4:00,10.0,23.0,-5.0,0.0,12.0,0.0,63.0,9.0,100.0,0.0,0.0,0.0
11/6/2011 5:00,10.0,23.0,-5.0,19.0,0.0,-12.0,57.0,6.0,0.0,0.0,29.9,-7.4
11/6/2011 6:00,10.0,23.0,-5.0,0.0,10.0,-12.0,57.0,0.0,0.0,0.0,0.0,-7.3
11/6/2011 7:00,0.0,0.0,-5.0,19.0,10.0,-12.0,57.0,0.0,0.0,21.33,29.94,0.0
11/6/2011 8:00,10.0,27.0,-3.0,21.0,10.0,-12.0,0.0,0.0,0.0,21.34,29.95,-6.0
11/6/2011 9:00,10.0,0.0,-3.0,21.0,0.0,-12.0,49.0,9.0,120.0,0.0,29.96,0.0
11/6/2011 10:00,0.0,30.0,-1.0,0.0,10.0,0.0,0.0,8.0,0.0,21.34,0.0,-5.0
11/6/2011 11:00,10.0,30.0,-1.0,23.0,0.0,-12.0,43.0,0.0,0.0,21.33,29.93,0.0
11/6/2011 12:00,10.0,0.0,0.0,25.0,12.0,0.0,43.0,0.0,0.0,21.32,29.92,0.0
11/6/2011 13:00,10.0,30.0,-1.0,0.0,0.0,0.0,51.0,0.0,150.0,21.32,29.92,-4.3
11/6/2011 14:00,0.0,30.0,0.0,0.0,0.0,-10.0,0.0,0.0,140.0,21.32,0.0,-4.3
11/6/2011 15:00,10.0,30.0,0.0,24.0,0.0,-10.0,0.0,0.0,180.0,0.0,0.0,-4.3
11/6/2011 16:00,0.0,28.0,-2.0,23.0,14.0,-10.0,56.0,10.0,170.0,21.33,0.0,-5.0
11/6/2011 17:00,10.0,28.0,-2.0,22.0,12.0,-11.0,51.0,14.0,180.0,0.0,29.95,-5.3
11/6/2011 18:00,10.0,28.0,-2.0,0.0,10.0,0.0,47.0,0.0,140.0,21.36,29.98,-5.6
11/6/2011 19:00,0.0,0.0,-3.0,22.0,0.0,-11.0,53.0,0.0,0.0,21.36,29.98,0.0
11/6/2011 20:00,10.0,0.0,0.0,21.0,0.0,-13.0,47.0,9.0,110.0,21.36,29.98,-6.1
11/6/2011 21:00,10.0,0.0,0.0,22.0,12.0,-11.0,0.0,9.0,110.0,21.37,0.0,-5.7
11/6/2011 22:00,0.0,0.0,-3.0,0.0,12.0,0.0,53.0,0.0,0.0,0.0,29.97,-5.7
11/6/2011 23:00,0.0,0.0,-1.0,24.0,0.0,-11.0,47.0,14.0,140.0,0.0,0.0,-4.6
11/7/2011 0:00,10.0,30.0,-1.0,24.0,0.0,-10.0,51.0,0.0,130.0,21.35,0.0,0.0
11/7/2011 1:00,10.0,28.0,0.0,23.0,0.0,-10.0,56.0,9.0,0.0,0.0,29.95,0.0
11/7/2011 2:00,0.0,28.0,-2.0,23.0,14.0,-10.0,56.0,9.0,140.0,0.0,29.95,0.0
11/7/2011 3:00,0.0,28.0,0.0,0.0,14.0,-10.0,56.0,9.0,0.0,21.34,0.0,-5.0
11/7/2011 4:00,10.0,28.0,0.0,23.0,0.0,-10.0,0.0,9.0,140.0,21.34,29.95,-5.0
11/7/2011 5:00,10.0,28.0,-2.0,23.0,0.0,-10.0,0.0,9.0,0.0,21.34,29.95,-5.0
11/7/2011 6:00,10.0,28.0,-2.0,23.0,14.0,-10.0,56.0,9.0,0.0,0.0,0.0,-5.0
11/7/2011 7:00,10.0,28.0,-2.0,23.0,0.0,0.0,56.0,9.0,140.0,21.34,29.95,-5.0
11/7/2011 8:00,10.0,28.0,0.0,23.0,14.0,0.0,56.0,9.0,140.0,21.34,29.95,-5.0
11/7/2011 9:00,10.0,28.0,0.0,0.0,14.0,0.0,56.0,9.0,0.0,0.0,29.95,-5.0
11/7/2011 10:00,10.0,28.0,-2.0,23.0,14.0,0.0,56.0,0.0,140.0,21.34,29.95,-5.0
11/7/2011 11:00,0.0,0.0,-2.0,23.0,14.0,-10.0,56.0,9.0,140.0,21.34,29.95,0.0
11/7/2011 12:00,10.0,0.0,-2.0,23.0,14.0,-10.0,0.0,0.0,140.0,21.34,0.0,-5.0
11/7/2011 13:00,10.0,0.0,0.0,0.0,0.0,-8.0,56.0,10.0,0.0,0.0,29.87,-3.0
11/7/2011 14:00,0.0,32.0,0.0,28.0,23.0,-5.0,69.0,8.0,0.0,21.28,29.87,-2.0
11/7/2011 15:00,0.0,30.0,0.0,0.0,23.0,-5.0,75.0,10.0,0.0,0.0,0.0,-2.6
11/7/2011 16:00,0.0,28.0,-2.0,0.0,21.0,-6.0,75.0,0.0,260.0,21.29,29.89,0.0
11/7/2011 17:00,10.0,0.0,0.0,25.0,21.0,0.0,75.0,0.0,0.0,21.31,29.91,-3.7
11/7/2011 18:00,0.0,28.0,0.0,0.0,21.0,-6.0,0.0,0.0,0.0,21.32,0.0,0.0
11/7/2011 19:00,10.0,27.0,-3.0,25.0,0.0,-6.0,78.0,5.0,250.0,21.32,29.92,-4.0
11/7/2011 20:00,10.0,27.0,0.0,25.0,21.0,-6.0,78.0,0.0,0.0,0.0,0.0,-4.0
11/7/2011 21:00,10.0,27.0,-3.0,0.0,0.0,-6.0,78.0,0.0,0.0,21.33,29.93,-4.0
11/7/2011 22:00,5.0,25.0,-4.0,23.0,21.0,-6.0,85.0,3.0,0.0,21.33,29.93,-4.7
11/7/2011 23:00,7.0,25.0,-4.0,0.0,0.0,-5.0,92.0,0.0,0.0,0.0,29.93,-4.3
11/8/2011 0:00,0.0,25.0,0.0,24.0,0.0,-5.0,92.0,0.0,0.0,21.33,29.94,0.0
11/8/2011 1:00,5.0,0.0,-5.0,23.0,23.0,-5.0,0.0,0.0,0.0,21.34,0.0,-5.0
11/8/2011 2:00,4.0,23.0,-5.0,0.0,21.0,-6.0,0.0,0.0,0.0,0.0,29.97,-5.4
11/8/2011 3:00,2.5,23.0,0.0,23.0,23.0,0.0,100.0,3.0,260.0,21.36,0.0,-5.0
11/8/2011 4:00,7.0,23.0,-5.0,22.0,0.0,0.0,92.0,3.0,250.0,21.38,30.0,-5.4
11/8/2011 5:00,3.0,23.0,-5.0,22.0,0.0,-6.0,92.0,0.0,230.0,21.39,0.0,-5.4
11/8/2011 6:00,0.0,21.0,0.0,0.0,19.0,-7.0,92.0,0.0,0.0,21.41,0.0,-6.5
11/8/2011 7:00,1.75,23.0,-5.0,0.0,21.0,-6.0,92.0,0.0,0.0,21.44,0.0,-5.4
11/8/2011 8:00,7.0,23.0,-5.0,22.0,21.0,-6.0,92.0,0.0,0.0,0.0,30.11,0.0
11/8/2011 9:00,10.0,0.0,-3.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,-4.4
11/8/2011 10:00,10.0,0.0,0.0,24.0,18.0,0.0,66.0,0.0,0.0,21.47,30.12,-4.3
11/8/2011 11:00,0.0,30.0,-1.0,26.0,19.0,-7.0,64.0,10.0,260.0,0.0,30.12,-3.4
11/8/2011 12:00,0.0,32.0,0.0,27.0,18.0,0.0,0.0,0.0,0.0,0.0,30.12,0.0
11/8/2011 13:00,10.0,0.0,0.0,27.0,18.0,0.0,56.0,0.0,260.0,21.49,30.14,-3.0
11/8/2011 14:00,10.0,32.0,0.0,26.0,16.0,-9.0,52.0,0.0,0.0,21.49,30.14,-3.3
11/8/2011 15:00,10.0,0.0,0.0,26.0,16.0,-9.0,0.0,11.0,260.0,0.0,30.17,-3.3
11/8/2011 16:00,10.0,28.0,-2.0,0.0,0.0,0.0,66.0,0.0,260.0,21.52,0.0,0.0
11/8/2011 17:00,10.0,0.0,-2.0,0.0,18.0,-8.0,66.0,0.0,270.0,21.55,30.22,0.0
11/8/2011 18:00,0.0,0.0,-3.0,24.0,18.0,-8.0,69.0,0.0,0.0,0.0,30.24,-4.6
11/8/2011 19:00,10.0,25.0,-4.0,0.0,14.0,-10.0,63.0,0.0,0.0,21.57,30.25,0.0
11/8/2011 20:00,10.0,23.0,-5.0,21.0,16.0,-9.0,74.0,0.0,0.0,21.58,30.27,-6.3
11/8/2011 21:00,10.0,0.0,-5.0,20.0,14.0,-10.0,0.0,0.0,0.0,21.6,0.0,-6.7
11/8/2011 22:00,0.0,23.0,-5.0,20.0,14.0,-10.0,0.0,5.0,0.0,0.0,0.0,-6.7
11/8/2011 23:00,10.0,0.0,0.0,0.0,14.0,-10.0,74.0,6.0,130.0,21.62,30.31,-7.4
11/9/2011 0:00,10.0,19.0,0.0,17.0,14.0,-10.0,81.0,3.0,130.0,0.0,30.33,-8.1
11/9/2011 1:00,10.0,18.0,-8.0,16.0,0.0,-11.0,77.0,0.0,0.0,21.64,30.34,0.0
11/9/2011 2:00,0.0,18.0,0.0,16.0,0.0,-11.0,0.0,5.0,130.0,0.0,0.0,0.0
11/9/2011 3:00,10.0,18.0,-8.0,15.0,10.0,-12.0,0.0,5.0,140.0,21.64,30.34,-9.1
11/9/2011 4:00,0.0,0.0,-9.0,14.0,9.0,0.0,74.0,6.0,0.0,0.0,0.0,-10.0
11/9/2011 5:00,0.0,0.0,0.0,0.0,9.0,0.0,74.0,0.0,80.0,21.67,30.38,0.0
11/9/2011 6:00,10.0,0.0,-10.0,12.0,9.0,-13.0,80.0,0.0,100.0,21.68,30.39,-10.8
11/9/2011 7:00,10.0,18.0,-8.0,15.0,0.0,0.0,68.0,5.0,0.0,21.7,0.0,0.0
11/9/2011 8:00,0.0,21.0,-6.0,0.0,9.0,-13.0,60.0,0.0,0.0,21.72,30.45,-8.2
11/9/2011 9:00,10.0,0.0,-3.0,21.0,9.0,-13.0,47.0,0.0,0.0,21.72,30.45,-6.1
11/9/2011 10:00,10.0,32.0,0.0,23.0,3.0,-16.0,29.0,0.0,0.0,21.71,30.44,-5.2
11/9/2011 11:00,10.0,34.0,0.0,23.0,0.0,0.0,24.0,0.0,0.0,0.0,30.43,-4.7
11/9/2011 12:00,10.0,36.0,0.0,24.0,0.0,-18.0,0.0,5.0,230.0,21.7,30.42,-4.2
11/9/2011 13:00,10.0,36.0,0.0,0.0,0.0,-20.0,18.0,8.0,0.0,21.69,30.41,0.0
11/9/2011 14:00,10.0,0.0,1.0,0.0,1.0,0.0,24.0,0.0,0.0,21.7,30.42,0.0
11/9/2011 15:00,10.0,34.0,1.0,23.0,1.0,-17.0,24.0,0.0,260.0,21.7,0.0,-4.7
11/9/2011 16:00,10.0,32.0,0.0,22.0,1.0,-17.0,26.0,0.0,0.0,21.71,30.44,-5.4
11/9/2011 17:00,10.0,30.0,0.0,0.0,3.0,-16.0,31.0,0.0,0.0,21.73,30.46,-5.9
11/9/2011 18:00,0.0,27.0,-3.0,21.0,0.0,-13.0,47.0,5.0,0.0,0.0,30.47,-6.1
11/9/2011 19:00,10.0,23.0,-5.0,18.0,9.0,-13.0,55.0,5.0,0.0,0.0,0.0,-7.5
11/9/2011 20:00,0.0,23.0,-5.0,18.0,9.0,-13.0,55.0,7.0,0.0,0.0,30.48,0.0
11/9/2011 21:00,10.0,21.0,0.0,0.0,9.0,-13.0,60.0,5.0,120.0,0.0,30.5,0.0
11/9/2011 22:00,10.0,0.0,-6.0,17.0,0.0,-13.0,60.0,6.0,120.0,21.76,30.5,-8.2
11/9/2011 23:00,10.0,19.0,-7.0,16.0,9.0,-13.0,65.0,6.0,0.0,0.0,0.0,-8.9
11/10/2011 0:00,10.0,0.0,-6.0,17.0,9.0,-13.0,60.0,0.0,0.0,21.75,30.49,-8.2
11/10/2011 1:00,10.0,0.0,-7.0,16.0,0.0,-13.0,0.0,6.0,110.0,21.75,0.0,-8.9
11/10/2011 2:00,0.0,19.0,-7.0,15.0,5.0,-15.0,0.0,8.0,0.0,21.74,30.48,0.0
11/10/2011 3:00,10.0,0.0,-7.0,15.0,5.0,0.0,54.0,0.0,120.0,21.74,0.0,-9.5
11/10/2011 4:00,10.0,19.0,0.0,0.0,3.0,0.0,49.0,6.0,0.0,21.74,30.48,-9.8
11/10/2011 5:00,0.0,19.0,-7.0,0.0,0.0,-16.0,0.0,6.0,120.0,21.74,30.48,-9.8
11/10/2011 6:00,0.0,21.0,-6.0,15.0,0.0,-18.0,40.0,8.0,0.0,21.74,0.0,-9.4
11/10/2011 7:00,10.0,23.0,0.0,17.0,0.0,-16.0,0.0,6.0,120.0,0.0,0.0,-8.3
11/10/2011 8:00,10.0,28.0,-2.0,20.0,3.0,-16.0,0.0,6.0,110.0,21.76,30.5,0.0
11/10/2011 9:00,10.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,30.48,0.0
11/10/2011 10:00,10.0,37.0,3.0,24.0,-8.0,-22.0,0.0,0.0,0.0,21.74,30.47,-4.5
11/10/2011 11:00,10.0,43.0,6.0,0.0,-17.0,-27.0,7.0,0.0,0.0,21.72,30.45,0.0
11/10/2011 12:00,10.0,43.0,0.0,0.0,0.0,-32.0,4.0,0.0,260.0,21.69,0.0,-3.1
11/10/2011 13:00,10.0,43.0,6.0,26.0,-26.0,-32.0,4.0,0.0,260.0,0.0,30.39,-3.1
11/10/2011 14:00,0.0,43.0,6.0,27.0,-11.0,0.0,0.0,0.0,260.0,21.66,0.0,-2.8
11/10/2011 15:00,0.0,41.0,5.0,27.0,0.0,0.0,0.0,7.0,0.0,21.65,30.36,0.0
11/10/2011 16:00,10.0,36.0,0.0,25.0,1.0,-17.0,0.0,8.0,250.0,0.0,30.35,-4.1
11/10/2011 17:00,10.0,32.0,0.0,23.0,7.0,0.0,35.0,0.0,0.0,21.65,30.35,-4.7
11/10/2011 18:00,10.0,32.0,0.0,24.0,0.0,-12.0,0.0,0.0,0.0,21.65,30.35,-4.3
11/10/2011 19:00,10.0,32.0,0.0,23.0,5.0,0.0,0.0,6.0,0.0,21.64,30.34,0.0
11/10/2011 20:00,0.0,0.0,0.0,23.0,9.0,-13.0,0.0,0.0,0.0,21.64,30.34,-5.1
11/10/2011 21:00,0.0,28.0,0.0,22.0,9.0,0.0,45.0,0.0,0.0,21.63,30.33,-5.8
11/10/2011 22:00,10.0,28.0,-2.0,21.0,5.0,-15.0,37.0,0.0,120.0,21.63,30.33,-6.3
11/10/2011 23:00,10.0,27.0,0.0,20.0,5.0,-15.0,0.0,6.0,110.0,21.62,0.0,0.0
11/11/2011 0:00,10.0,28.0,0.0,20.0,0.0,-17.0,31.0,7.0,0.0,21.6,30.29,-6.8
11/11/2011 1:00,10.0,0.0,-2.0,19.0,0.0,-18.0,30.0,8.0,0.0,21.58,0.0,-6.9
11/11/2011 2:00,10.0,27.0,0.0,19.0,1.0,-17.0,0.0,0.0,120.0,21.58,0.0,0.0
11/11/2011 3:00,10.0,28.0,-2.0,19.0,0.0,-18.0,30.0,7.0,0.0,0.0,30.25,0.0
11/11/2011 4:00,10.0,0.0,-2.0,19.0,-4.0,-20.0,24.0,0.0,0.0,21.55,30.23,0.0
11/11/2011 5:00,0.0,27.0,-3.0,0.0,0.0,-18.0,31.0,8.0,120.0,0.0,30.21,-7.2
11/11/2011 6:00,10.0,28.0,0.0,0.0,0.0,-19.0,0.0,0.0,120.0,21.52,0.0,-7.1
11/11/2011 7:00,10.0,30.0,-1.0,0.0,-4.0,-20.0,23.0,7.0,140.0,21.52,0.0,0.0
11/11/2011 8:00,0.0,0.0,0.0,23.0,0.0,-18.0,0.0,0.0,110.0,21.5,30.16,-4.9
11/11/2011 9:00,10.0,0.0,0.0,25.0,-2.0,-19.0,0.0,0.0,0.0,0.0,30.16,0.0
11/11/2011 10:00,10.0,41.0,5.0,0.0,3.0,-16.0,0.0,0.0,0.0,21.49,30.14,-2.3
11/11/2011 11:00,0.0,48.0,0.0,30.0,-8.0,-22.0,9.0,0.0,0.0,0.0,30.09,-1.1
